CMDLINE python tandem/asymmetric_tandem.py
MEM 823.410156 1445881252.1481
MEM 823.410156 1445881252.6670
MEM 823.410156 1445881253.1908
MEM 823.410156 1445881253.7099
MEM 823.410156 1445881254.2534
MEM 823.410156 1445881254.7838
MEM 823.410156 1445881255.3122
MEM 823.410156 1445881255.8309
MEM 823.410156 1445881256.3556
MEM 823.410156 1445881256.8834
MEM 823.410156 1445881257.4043
MEM 823.410156 1445881257.9793
MEM 823.410156 1445881258.5679
MEM 823.410156 1445881259.0933
MEM 823.410156 1445881259.6136
MEM 823.410156 1445881260.1377
MEM 823.410156 1445881260.6599
MEM 823.410156 1445881261.1789
MEM 823.410156 1445881261.7148
MEM 823.410156 1445881262.2431
MEM 823.410156 1445881262.7596
MEM 823.410156 1445881263.2845
MEM 823.410156 1445881263.8058
MEM 823.410156 1445881264.3301
MEM 823.410156 1445881264.8526
MEM 823.410156 1445881265.3825
MEM 823.410156 1445881265.9570
MEM 823.410156 1445881266.4978
MEM 823.410156 1445881267.0177
MEM 823.410156 1445881267.5369
MEM 823.410156 1445881268.0594
MEM 823.410156 1445881268.5804
MEM 823.410156 1445881269.1074
MEM 823.410156 1445881269.6260
MEM 823.410156 1445881270.1807
MEM 823.410156 1445881270.7109
MEM 823.410156 1445881271.2600
MEM 823.410156 1445881271.7846
MEM 823.410156 1445881272.3012
MEM 823.410156 1445881272.8394
MEM 823.410156 1445881273.3778
MEM 823.410156 1445881273.9271
MEM 823.410156 1445881274.4752
MEM 823.410156 1445881274.9994
MEM 823.410156 1445881275.5798
MEM 823.410156 1445881276.1067
MEM 823.410156 1445881276.6606
MEM 823.410156 1445881277.2281
MEM 823.410156 1445881277.7619
MEM 823.410156 1445881278.2915
MEM 823.410156 1445881278.8216
MEM 823.410156 1445881279.3623
MEM 823.410156 1445881279.8838
MEM 823.410156 1445881280.4014
MEM 823.410156 1445881280.9183
MEM 823.410156 1445881281.4472
MEM 823.410156 1445881281.9757
MEM 823.410156 1445881282.5660
MEM 823.410156 1445881283.0990
MEM 823.410156 1445881283.6271
MEM 823.410156 1445881284.1604
MEM 823.410156 1445881284.6820
MEM 823.410156 1445881285.2170
MEM 823.410156 1445881285.7454
MEM 823.410156 1445881286.2759
MEM 823.410156 1445881286.8059
MEM 823.410156 1445881287.3449
MEM 823.410156 1445881287.8777
MEM 823.410156 1445881288.3979
MEM 823.410156 1445881288.9139
MEM 823.410156 1445881289.4457
MEM 823.410156 1445881289.9695
MEM 823.410156 1445881290.4874
MEM 823.410156 1445881291.0124
MEM 823.410156 1445881291.5389
MEM 823.410156 1445881292.0630
MEM 823.410156 1445881292.5918
MEM 823.410156 1445881293.1207
MEM 823.410156 1445881293.6573
MEM 823.410156 1445881294.1789
MEM 823.410156 1445881294.6966
MEM 823.410156 1445881295.2221
MEM 823.410156 1445881295.7450
MEM 823.410156 1445881296.2683
MEM 823.410156 1445881296.7900
MEM 823.410156 1445881297.3087
MEM 823.410156 1445881297.8269
MEM 823.410156 1445881298.3518
MEM 823.410156 1445881298.8696
MEM 823.410156 1445881299.3925
MEM 823.410156 1445881299.9148
MEM 823.410156 1445881300.4519
MEM 826.242188 1445881300.9706
MEM 827.015625 1445881301.4933
MEM 827.015625 1445881302.0781
MEM 827.015625 1445881302.6048
MEM 827.531250 1445881303.1298
MEM 829.593750 1445881303.6473
MEM 832.171875 1445881304.1690
MEM 834.750000 1445881304.6954
MEM 837.585938 1445881305.2199
MEM 839.648438 1445881305.8280
MEM 853.820312 1445881306.3735
MEM 855.367188 1445881306.9096
MEM 852.195312 1445881307.4434
MEM 852.195312 1445881307.9735
MEM 852.195312 1445881308.4985
MEM 852.195312 1445881309.0271
MEM 852.195312 1445881309.5593
MEM 852.195312 1445881310.0820
MEM 852.195312 1445881310.6069
MEM 852.195312 1445881311.1326
MEM 852.195312 1445881311.6586
MEM 852.195312 1445881312.1791
MEM 852.195312 1445881312.7032
MEM 852.195312 1445881313.2336
MEM 852.195312 1445881313.7523
MEM 852.195312 1445881314.2703
MEM 852.195312 1445881314.8011
MEM 852.195312 1445881315.3226
MEM 852.195312 1445881315.8481
MEM 852.195312 1445881316.3771
MEM 852.195312 1445881316.9117
MEM 852.195312 1445881317.4341
MEM 852.195312 1445881317.9581
MEM 852.195312 1445881318.4863
MEM 852.195312 1445881319.0034
MEM 852.195312 1445881319.5246
MEM 852.195312 1445881320.0521
MEM 852.195312 1445881320.5728
MEM 852.195312 1445881321.0989
MEM 852.195312 1445881321.6235
MEM 852.195312 1445881322.1420
MEM 852.195312 1445881322.6626
MEM 852.195312 1445881323.1849
MEM 852.195312 1445881323.7061
MEM 852.195312 1445881324.2315
MEM 852.195312 1445881324.7523
MEM 852.195312 1445881325.2736
MEM 852.195312 1445881325.7993
MEM 852.195312 1445881326.3277
MEM 852.195312 1445881326.8472
MEM 852.195312 1445881327.3939
MEM 852.195312 1445881327.9161
MEM 852.195312 1445881328.4333
MEM 852.195312 1445881328.9570
MEM 852.195312 1445881329.4843
MEM 852.195312 1445881330.0110
MEM 852.195312 1445881330.5347
MEM 852.195312 1445881331.0555
MEM 852.195312 1445881331.5826
MEM 852.195312 1445881332.1046
MEM 852.195312 1445881332.6225
MEM 852.195312 1445881333.1475
MEM 852.195312 1445881333.6716
MEM 852.195312 1445881334.1988
MEM 852.195312 1445881334.7208
MEM 852.195312 1445881335.2468
MEM 852.195312 1445881335.7729
MEM 852.195312 1445881336.2991
MEM 852.195312 1445881336.8251
MEM 852.195312 1445881337.3505
MEM 852.195312 1445881337.8881
MEM 852.195312 1445881338.4103
MEM 852.195312 1445881338.9374
MEM 852.195312 1445881339.4571
MEM 852.195312 1445881339.9796
MEM 852.195312 1445881340.5044
MEM 852.195312 1445881341.0308
MEM 852.195312 1445881341.5530
MEM 852.195312 1445881342.0733
MEM 852.195312 1445881342.5991
MEM 852.195312 1445881343.1232
MEM 852.195312 1445881343.6478
MEM 852.195312 1445881344.1722
MEM 852.195312 1445881344.6990
MEM 852.195312 1445881345.2266
MEM 852.195312 1445881345.7509
MEM 852.195312 1445881346.2724
MEM 852.195312 1445881346.7994
MEM 852.195312 1445881347.3227
MEM 852.195312 1445881347.8480
MEM 852.195312 1445881348.3717
MEM 852.195312 1445881348.8989
MEM 852.195312 1445881349.4222
MEM 852.195312 1445881349.9474
MEM 852.195312 1445881350.4720
MEM 852.195312 1445881350.9949
MEM 852.195312 1445881351.5202
MEM 852.195312 1445881352.0908
MEM 852.195312 1445881352.6146
MEM 852.195312 1445881353.1365
MEM 852.195312 1445881353.6585
MEM 852.195312 1445881354.1833
MEM 852.195312 1445881354.7058
MEM 852.195312 1445881355.2286
MEM 852.195312 1445881355.7537
MEM 852.195312 1445881356.2741
MEM 852.195312 1445881356.8009
MEM 852.195312 1445881357.3248
MEM 852.195312 1445881357.8486
MEM 852.195312 1445881358.4004
MEM 852.195312 1445881358.9238
MEM 852.195312 1445881359.4490
MEM 852.195312 1445881359.9737
MEM 852.195312 1445881360.4997
MEM 852.195312 1445881361.0247
MEM 852.195312 1445881361.5521
MEM 852.195312 1445881362.1021
MEM 852.195312 1445881362.6321
MEM 852.195312 1445881363.1717
MEM 852.195312 1445881363.7020
MEM 852.195312 1445881364.2196
MEM 852.195312 1445881364.7455
MEM 852.195312 1445881365.2807
MEM 852.195312 1445881365.8097
MEM 852.195312 1445881366.3524
MEM 852.195312 1445881366.8904
MEM 852.195312 1445881367.4181
MEM 852.195312 1445881367.9594
MEM 852.195312 1445881368.4982
MEM 852.195312 1445881369.0156
MEM 852.195312 1445881369.5378
MEM 852.195312 1445881370.0651
MEM 852.195312 1445881370.6042
MEM 853.992188 1445881371.1220
MEM 856.570312 1445881371.6531
MEM 856.570312 1445881372.2006
MEM 856.570312 1445881372.7270
MEM 856.828125 1445881373.2583
MEM 859.406250 1445881373.7885
MEM 861.984375 1445881374.3269
MEM 864.562500 1445881374.8476
MEM 866.367188 1445881375.3939
MEM 868.945312 1445881375.9796
MEM 883.890625 1445881376.4981
MEM 881.492188 1445881377.0221
MEM 881.492188 1445881377.6248
MEM 881.492188 1445881378.1707
MEM 881.492188 1445881378.6982
MEM 881.492188 1445881379.2242
MEM 881.492188 1445881379.7478
MEM 881.492188 1445881380.2694
MEM 881.492188 1445881380.7927
MEM 881.492188 1445881381.3278
MEM 881.492188 1445881381.8523
MEM 881.492188 1445881382.3736
MEM 881.492188 1445881382.8967
MEM 881.492188 1445881383.4195
MEM 881.492188 1445881383.9374
MEM 881.492188 1445881384.4553
MEM 881.492188 1445881384.9787
MEM 881.492188 1445881385.5013
MEM 881.492188 1445881386.0282
MEM 881.492188 1445881386.5522
MEM 881.492188 1445881387.0775
MEM 881.492188 1445881387.6148
MEM 881.492188 1445881388.1355
MEM 881.492188 1445881388.6589
MEM 881.492188 1445881389.1791
MEM 881.492188 1445881389.7040
MEM 881.492188 1445881390.2256
MEM 881.492188 1445881390.7458
MEM 881.492188 1445881391.2681
MEM 881.492188 1445881391.7900
MEM 881.492188 1445881392.3145
MEM 881.492188 1445881392.8403
MEM 881.492188 1445881393.3615
MEM 881.492188 1445881393.8889
MEM 881.492188 1445881394.4155
MEM 881.492188 1445881394.9374
MEM 881.492188 1445881395.4596
MEM 881.492188 1445881395.9850
MEM 881.492188 1445881396.5161
MEM 881.492188 1445881397.0470
MEM 881.492188 1445881397.5794
MEM 881.492188 1445881398.1000
MEM 881.492188 1445881398.6231
MEM 881.492188 1445881399.1602
MEM 881.492188 1445881399.6945
MEM 881.492188 1445881400.2350
MEM 881.492188 1445881400.7623
MEM 881.492188 1445881401.2877
MEM 881.492188 1445881401.8145
MEM 881.492188 1445881402.3321
MEM 881.492188 1445881402.8583
MEM 881.492188 1445881403.3775
MEM 881.492188 1445881403.9032
MEM 881.492188 1445881404.4279
MEM 881.492188 1445881404.9507
MEM 881.492188 1445881405.4739
MEM 881.492188 1445881405.9969
MEM 881.492188 1445881406.5191
MEM 881.492188 1445881407.0438
MEM 881.492188 1445881407.5622
MEM 881.492188 1445881408.0874
MEM 881.492188 1445881408.6121
MEM 881.492188 1445881409.1365
MEM 881.492188 1445881409.6634
MEM 881.492188 1445881410.1868
MEM 881.492188 1445881410.7121
MEM 881.492188 1445881411.2353
MEM 881.492188 1445881411.7593
MEM 881.492188 1445881412.2803
MEM 881.492188 1445881412.7999
MEM 881.492188 1445881413.3239
MEM 881.492188 1445881413.8436
MEM 881.492188 1445881414.3667
MEM 881.492188 1445881414.8916
MEM 881.492188 1445881415.4112
MEM 881.492188 1445881415.9326
MEM 881.492188 1445881416.4596
MEM 881.492188 1445881416.9825
MEM 881.492188 1445881417.5030
MEM 881.492188 1445881418.0271
MEM 881.492188 1445881418.5502
MEM 881.492188 1445881419.0761
MEM 881.492188 1445881419.6005
MEM 881.492188 1445881420.1212
MEM 881.492188 1445881420.6384
MEM 881.492188 1445881421.1636
MEM 881.492188 1445881421.6870
MEM 881.492188 1445881422.2094
MEM 881.492188 1445881422.7294
MEM 881.492188 1445881423.2555
MEM 881.492188 1445881423.7802
MEM 881.492188 1445881424.3069
MEM 881.492188 1445881424.8309
MEM 881.492188 1445881425.3519
MEM 881.492188 1445881425.8787
MEM 881.492188 1445881426.4031
MEM 881.492188 1445881426.9233
MEM 881.492188 1445881427.4426
MEM 881.492188 1445881427.9675
MEM 881.492188 1445881428.4868
MEM 881.492188 1445881429.0084
MEM 881.492188 1445881429.5366
MEM 881.492188 1445881430.0762
MEM 881.492188 1445881430.6081
MEM 881.492188 1445881431.1326
MEM 881.492188 1445881431.6585
MEM 881.492188 1445881432.1814
MEM 881.492188 1445881432.7063
MEM 881.492188 1445881433.2323
MEM 881.492188 1445881433.7550
MEM 881.492188 1445881434.2773
MEM 881.492188 1445881434.8140
MEM 881.492188 1445881435.3320
MEM 881.492188 1445881435.8571
MEM 881.492188 1445881436.3752
MEM 881.492188 1445881436.8929
MEM 881.492188 1445881437.4170
MEM 889.859375 1445881437.9510
MEM 891.921875 1445881438.4743
MEM 891.921875 1445881438.9994
MEM 891.921875 1445881439.5220
MEM 893.210938 1445881440.0403
MEM 895.789062 1445881440.5634
MEM 898.367188 1445881441.0837
MEM 900.945312 1445881441.6096
MEM 903.781250 1445881442.1299
MEM 912.414062 1445881442.6553
MEM 914.218750 1445881443.1830
MEM 914.218750 1445881443.7106
MEM 914.218750 1445881444.2367
MEM 914.218750 1445881444.7577
MEM 914.218750 1445881445.2800
MEM 914.218750 1445881445.8044
MEM 914.218750 1445881446.3286
MEM 910.566406 1445881446.8514
MEM 910.566406 1445881447.3685
MEM 910.566406 1445881447.8893
MEM 910.566406 1445881448.4157
MEM 910.566406 1445881448.9430
MEM 910.566406 1445881449.4649
MEM 910.566406 1445881449.9882
MEM 910.566406 1445881450.5151
MEM 910.566406 1445881451.0390
MEM 910.566406 1445881451.5610
MEM 910.566406 1445881452.0960
MEM 910.566406 1445881452.6221
MEM 910.566406 1445881453.1450
MEM 910.566406 1445881453.6714
MEM 910.566406 1445881454.1991
MEM 910.566406 1445881454.7231
MEM 910.566406 1445881455.2406
MEM 910.566406 1445881455.7664
MEM 910.566406 1445881456.2917
MEM 910.566406 1445881456.8498
MEM 910.566406 1445881457.3739
MEM 910.566406 1445881457.8976
MEM 910.566406 1445881458.4183
MEM 910.566406 1445881458.9364
MEM 910.566406 1445881459.4615
MEM 910.566406 1445881459.9848
MEM 910.566406 1445881460.5116
MEM 910.566406 1445881461.0296
MEM 910.566406 1445881461.5570
MEM 910.566406 1445881462.0836
MEM 910.566406 1445881462.6110
MEM 910.566406 1445881463.1353
MEM 910.566406 1445881463.6597
MEM 910.566406 1445881464.1842
MEM 910.566406 1445881464.7072
MEM 910.566406 1445881465.2319
MEM 910.566406 1445881465.7559
MEM 910.566406 1445881466.2775
MEM 910.566406 1445881466.8003
MEM 910.566406 1445881467.3271
MEM 910.566406 1445881467.8538
MEM 910.566406 1445881468.3738
MEM 910.566406 1445881468.8993
MEM 910.566406 1445881469.4227
MEM 910.566406 1445881469.9447
MEM 910.566406 1445881470.4711
MEM 910.566406 1445881470.9983
MEM 910.566406 1445881471.5225
MEM 910.566406 1445881472.0474
MEM 910.566406 1445881472.5716
MEM 910.566406 1445881473.0986
MEM 910.566406 1445881473.6226
MEM 910.566406 1445881474.1474
MEM 910.566406 1445881474.6725
MEM 910.566406 1445881475.1991
MEM 910.566406 1445881475.7269
MEM 910.566406 1445881476.2548
MEM 910.566406 1445881476.7781
MEM 910.566406 1445881477.2986
MEM 910.566406 1445881477.8266
MEM 910.566406 1445881478.3547
MEM 910.566406 1445881478.8826
MEM 910.566406 1445881479.4107
MEM 910.566406 1445881479.9386
MEM 910.566406 1445881480.4668
MEM 910.566406 1445881480.9948
MEM 910.566406 1445881481.5229
MEM 910.566406 1445881482.0509
MEM 910.566406 1445881482.5788
MEM 910.566406 1445881483.1033
MEM 910.566406 1445881483.6235
MEM 910.566406 1445881484.1507
MEM 910.566406 1445881484.6750
MEM 910.566406 1445881485.1970
MEM 910.566406 1445881485.7233
MEM 910.566406 1445881486.2481
MEM 910.566406 1445881486.7691
MEM 910.566406 1445881487.2919
MEM 910.566406 1445881487.8146
MEM 910.566406 1445881488.3398
MEM 910.566406 1445881488.8593
MEM 910.566406 1445881489.3842
MEM 910.566406 1445881489.9108
MEM 910.566406 1445881490.4339
MEM 910.566406 1445881490.9581
MEM 910.566406 1445881491.4833
MEM 910.566406 1445881492.0067
MEM 910.566406 1445881492.5285
MEM 910.566406 1445881493.0527
MEM 910.566406 1445881493.5736
MEM 910.566406 1445881494.0984
MEM 910.566406 1445881494.6255
MEM 910.566406 1445881495.1467
MEM 910.566406 1445881495.6663
MEM 910.566406 1445881496.1878
MEM 910.566406 1445881496.7139
MEM 910.566406 1445881497.2378
MEM 910.566406 1445881497.7600
MEM 910.566406 1445881498.2859
MEM 910.566406 1445881498.8098
MEM 910.566406 1445881499.3344
MEM 910.566406 1445881499.8557
MEM 910.566406 1445881500.3953
MEM 910.566406 1445881500.9128
MEM 910.566406 1445881501.4414
MEM 910.566406 1445881501.9592
MEM 910.566406 1445881502.4828
MEM 910.566406 1445881503.0050
MEM 910.566406 1445881503.5312
MEM 910.566406 1445881504.0588
MEM 910.566406 1445881504.5819
MEM 910.566406 1445881505.1005
MEM 910.566406 1445881505.6184
MEM 910.566406 1445881506.1440
MEM 910.566406 1445881506.6647
MEM 910.566406 1445881507.1920
MEM 910.566406 1445881507.7180
MEM 910.566406 1445881508.2402
MEM 910.566406 1445881508.7609
MEM 910.566406 1445881509.2798
MEM 910.566406 1445881509.8068
MEM 910.566406 1445881510.3346
MEM 912.621094 1445881510.8792
MEM 921.246094 1445881511.4007
MEM 924.082031 1445881511.9222
MEM 925.628906 1445881512.4421
MEM 925.628906 1445881512.9679
MEM 925.628906 1445881513.4921
MEM 926.402344 1445881514.0146
MEM 929.238281 1445881514.5358
MEM 931.816406 1445881515.0672
MEM 934.394531 1445881515.5962
MEM 937.230469 1445881516.1248
MEM 945.863281 1445881516.6484
MEM 948.441406 1445881517.1711
MEM 941.851562 1445881517.6922
MEM 941.851562 1445881518.2141
MEM 941.851562 1445881518.7357
MEM 941.851562 1445881519.2601
MEM 941.851562 1445881519.7814
MEM 941.851562 1445881520.3075
MEM 941.851562 1445881520.8339
MEM 941.851562 1445881521.3556
MEM 941.851562 1445881521.8799
MEM 941.851562 1445881522.4071
MEM 941.851562 1445881522.9337
MEM 941.851562 1445881523.4536
MEM 941.851562 1445881523.9710
MEM 941.851562 1445881524.4928
MEM 941.851562 1445881525.0184
MEM 941.851562 1445881525.5408
MEM 941.851562 1445881526.0668
MEM 941.851562 1445881526.5875
MEM 941.851562 1445881527.1113
MEM 941.851562 1445881527.6389
MEM 941.851562 1445881528.1629
MEM 941.851562 1445881528.6837
MEM 941.851562 1445881529.2108
MEM 941.851562 1445881529.7386
MEM 941.851562 1445881530.2644
MEM 941.851562 1445881530.7903
MEM 941.851562 1445881531.3156
MEM 941.851562 1445881531.8401
MEM 941.851562 1445881532.3668
MEM 941.851562 1445881532.8908
MEM 941.851562 1445881533.4114
MEM 941.851562 1445881533.9388
MEM 941.851562 1445881534.4655
MEM 941.851562 1445881534.9905
MEM 941.851562 1445881535.5157
MEM 941.851562 1445881536.0373
MEM 941.851562 1445881536.5576
MEM 941.851562 1445881537.0834
MEM 941.851562 1445881537.6107
MEM 941.851562 1445881538.1386
MEM 941.851562 1445881538.6664
MEM 941.851562 1445881539.1922
MEM 941.851562 1445881539.7125
MEM 941.851562 1445881540.2358
MEM 941.851562 1445881540.7548
MEM 941.851562 1445881541.2791
MEM 941.851562 1445881541.8151
MEM 941.851562 1445881542.3399
MEM 941.851562 1445881542.8625
MEM 941.851562 1445881543.3896
MEM 941.851562 1445881543.9395
MEM 941.851562 1445881544.4640
MEM 941.851562 1445881544.9816
MEM 941.851562 1445881545.5048
MEM 941.851562 1445881546.0617
MEM 941.851562 1445881546.6105
MEM 941.851562 1445881547.1378
MEM 941.851562 1445881547.6768
MEM 941.851562 1445881548.1976
MEM 941.851562 1445881548.7242
MEM 941.851562 1445881549.2466
MEM 941.851562 1445881549.7688
MEM 941.851562 1445881550.2917
MEM 941.851562 1445881550.8140
MEM 941.851562 1445881551.3317
MEM 941.851562 1445881551.8534
MEM 941.851562 1445881552.3765
MEM 941.851562 1445881552.9001
MEM 941.851562 1445881553.4229
MEM 941.851562 1445881553.9462
MEM 941.851562 1445881554.4681
MEM 941.851562 1445881554.9893
MEM 941.851562 1445881555.5155
MEM 941.851562 1445881556.0407
MEM 941.851562 1445881556.5663
MEM 941.851562 1445881557.0915
MEM 941.851562 1445881557.6190
MEM 941.851562 1445881558.1439
MEM 941.851562 1445881558.6678
MEM 941.851562 1445881559.1944
MEM 941.851562 1445881559.7257
MEM 941.851562 1445881560.2507
MEM 941.851562 1445881560.7738
MEM 941.851562 1445881561.2992
MEM 941.851562 1445881561.8223
MEM 941.851562 1445881562.3451
MEM 941.851562 1445881562.8691
MEM 941.851562 1445881563.3870
MEM 941.851562 1445881563.9145
MEM 941.851562 1445881564.4402
MEM 941.851562 1445881564.9643
MEM 941.851562 1445881565.4878
MEM 941.851562 1445881566.0109
MEM 941.851562 1445881566.5309
MEM 941.851562 1445881567.0584
MEM 941.851562 1445881567.5862
MEM 941.851562 1445881568.1142
MEM 941.851562 1445881568.6428
MEM 941.851562 1445881569.1637
MEM 941.851562 1445881569.6829
MEM 941.851562 1445881570.2076
MEM 941.851562 1445881570.7320
MEM 941.851562 1445881571.2588
MEM 941.851562 1445881571.7818
MEM 941.851562 1445881572.3044
MEM 941.851562 1445881572.8269
MEM 941.851562 1445881573.3493
MEM 941.851562 1445881573.8752
MEM 941.851562 1445881574.3982
MEM 941.851562 1445881574.9219
MEM 941.851562 1445881575.4424
MEM 941.851562 1445881575.9680
MEM 941.851562 1445881576.4953
MEM 941.851562 1445881577.0182
MEM 941.851562 1445881577.5424
MEM 941.851562 1445881578.0686
MEM 941.851562 1445881578.5870
MEM 941.851562 1445881579.1119
MEM 941.851562 1445881579.6373
MEM 941.851562 1445881580.1600
MEM 943.902344 1445881580.6816
MEM 945.707031 1445881581.2101
MEM 945.707031 1445881581.7377
MEM 945.707031 1445881582.2615
MEM 945.707031 1445881582.7833
MEM 945.707031 1445881583.3078
MEM 945.707031 1445881583.8304
MEM 945.707031 1445881584.3525
MEM 945.707031 1445881584.8736
MEM 945.707031 1445881585.4067
MEM 945.707031 1445881585.9326
MEM 945.707031 1445881586.4564
MEM 945.707031 1445881586.9803
MEM 945.707031 1445881587.5056
MEM 945.707031 1445881588.0307
MEM 945.707031 1445881588.5546
MEM 945.707031 1445881589.0774
MEM 945.707031 1445881589.6030
MEM 945.707031 1445881590.1233
MEM 945.707031 1445881590.6455
MEM 945.707031 1445881591.1692
MEM 945.707031 1445881591.6893
MEM 945.707031 1445881592.2157
MEM 945.707031 1445881592.7401
MEM 945.707031 1445881593.2671
MEM 945.707031 1445881593.7884
MEM 945.707031 1445881594.3123
MEM 945.707031 1445881594.8393
MEM 945.707031 1445881595.3656
MEM 945.707031 1445881595.8922
MEM 945.707031 1445881596.4130
MEM 945.707031 1445881596.9353
MEM 945.707031 1445881597.4638
MEM 945.707031 1445881597.9877
MEM 945.707031 1445881598.5126
MEM 945.707031 1445881599.0358
MEM 945.707031 1445881599.5621
MEM 945.707031 1445881600.0850
MEM 945.707031 1445881600.6112
MEM 945.707031 1445881601.1349
MEM 945.707031 1445881601.6560
MEM 945.707031 1445881602.1789
MEM 945.707031 1445881602.6976
MEM 945.707031 1445881603.2196
MEM 945.707031 1445881603.7410
MEM 945.707031 1445881604.2607
MEM 945.707031 1445881604.7840
MEM 945.707031 1445881605.3053
MEM 945.707031 1445881605.8314
MEM 945.707031 1445881606.3550
MEM 945.707031 1445881606.8757
MEM 945.707031 1445881607.3972
MEM 945.707031 1445881607.9204
MEM 945.707031 1445881608.4436
MEM 945.707031 1445881608.9659
MEM 945.707031 1445881609.4887
MEM 945.707031 1445881610.0176
MEM 945.707031 1445881610.5375
MEM 945.707031 1445881611.0615
MEM 945.707031 1445881611.5858
MEM 945.707031 1445881612.1076
MEM 945.707031 1445881612.6307
MEM 945.707031 1445881613.1557
MEM 945.707031 1445881613.6776
MEM 945.707031 1445881614.1998
MEM 945.707031 1445881614.7284
MEM 945.707031 1445881615.2540
MEM 945.707031 1445881615.7768
MEM 945.707031 1445881616.3006
MEM 945.707031 1445881616.8183
MEM 945.707031 1445881617.3424
MEM 945.707031 1445881617.8611
MEM 945.707031 1445881618.3825
MEM 945.707031 1445881618.9049
MEM 945.707031 1445881619.4243
MEM 945.707031 1445881619.9456
MEM 945.707031 1445881620.4716
MEM 945.707031 1445881620.9989
MEM 945.707031 1445881621.5254
MEM 945.707031 1445881622.0475
MEM 945.707031 1445881622.5658
MEM 945.707031 1445881623.0838
MEM 945.707031 1445881623.6084
MEM 945.707031 1445881624.1353
MEM 945.707031 1445881624.6587
MEM 945.707031 1445881625.1830
MEM 945.707031 1445881625.7050
MEM 945.707031 1445881626.2312
MEM 945.707031 1445881626.7587
MEM 945.707031 1445881627.2824
MEM 945.707031 1445881627.8049
MEM 945.707031 1445881628.3307
MEM 945.707031 1445881628.8546
MEM 945.707031 1445881629.3769
MEM 945.707031 1445881629.9027
MEM 945.707031 1445881630.4310
MEM 945.707031 1445881630.9584
MEM 945.707031 1445881631.4823
MEM 945.707031 1445881632.0032
MEM 945.707031 1445881632.5215
MEM 945.707031 1445881633.0437
MEM 945.707031 1445881633.5633
MEM 945.707031 1445881634.0872
MEM 945.707031 1445881634.6116
MEM 945.707031 1445881635.1358
MEM 945.707031 1445881635.6628
MEM 945.707031 1445881636.1902
MEM 945.707031 1445881636.7166
MEM 945.707031 1445881637.2355
MEM 945.707031 1445881637.7590
MEM 945.707031 1445881638.2776
MEM 945.707031 1445881638.7956
MEM 945.707031 1445881639.3192
MEM 945.707031 1445881639.8406
MEM 945.707031 1445881640.3669
MEM 945.707031 1445881640.8887
MEM 945.707031 1445881641.4147
MEM 945.707031 1445881641.9394
MEM 945.707031 1445881642.4627
MEM 945.707031 1445881642.9877
MEM 945.707031 1445881643.5100
MEM 945.707031 1445881644.0343
MEM 945.707031 1445881644.5546
MEM 945.707031 1445881645.0777
MEM 945.707031 1445881645.6033
MEM 945.707031 1445881646.1236
MEM 945.707031 1445881646.6491
MEM 945.707031 1445881647.1725
MEM 945.707031 1445881647.6952
MEM 945.707031 1445881648.2147
MEM 945.707031 1445881648.7380
MEM 945.707031 1445881649.2595
MEM 945.707031 1445881649.7903
MEM 945.707031 1445881650.3119
MEM 945.707031 1445881650.8337
MEM 945.707031 1445881651.3563
MEM 945.707031 1445881651.8803
MEM 945.707031 1445881652.4018
MEM 945.707031 1445881652.9267
MEM 945.707031 1445881653.4469
MEM 945.707031 1445881653.9702
MEM 945.707031 1445881654.4978
MEM 945.707031 1445881655.0235
MEM 945.707031 1445881655.5589
MEM 945.707031 1445881656.0797
MEM 945.707031 1445881656.6040
MEM 945.707031 1445881657.1307
MEM 945.707031 1445881657.6537
MEM 945.707031 1445881658.1792
MEM 945.707031 1445881658.7029
MEM 945.707031 1445881659.2265
MEM 945.707031 1445881659.7476
MEM 945.707031 1445881660.2762
MEM 945.707031 1445881660.7994
MEM 945.707031 1445881661.3280
MEM 945.707031 1445881661.8489
MEM 945.707031 1445881662.3715
MEM 945.707031 1445881662.8931
MEM 945.707031 1445881663.4190
MEM 945.707031 1445881663.9463
MEM 945.707031 1445881664.4705
MEM 945.707031 1445881664.9937
MEM 945.707031 1445881665.5194
MEM 945.707031 1445881666.0430
MEM 945.707031 1445881666.5658
MEM 945.707031 1445881667.0878
MEM 945.707031 1445881667.6100
MEM 945.707031 1445881668.1354
MEM 945.707031 1445881668.6590
MEM 945.707031 1445881669.1837
MEM 945.707031 1445881669.7124
MEM 945.707031 1445881670.2336
MEM 945.707031 1445881670.7564
MEM 945.707031 1445881671.2806
MEM 945.707031 1445881671.8069
MEM 945.707031 1445881672.3310
MEM 945.707031 1445881672.8527
MEM 945.707031 1445881673.3753
MEM 945.707031 1445881673.8993
MEM 945.707031 1445881674.4234
MEM 945.707031 1445881674.9463
MEM 945.707031 1445881675.4683
MEM 945.707031 1445881675.9946
MEM 945.707031 1445881676.5221
MEM 945.707031 1445881677.0424
MEM 945.707031 1445881677.5675
MEM 945.707031 1445881678.0947
MEM 945.707031 1445881678.6222
MEM 945.707031 1445881679.1464
MEM 945.707031 1445881679.6684
MEM 945.707031 1445881680.1890
MEM 945.707031 1445881680.7148
MEM 945.707031 1445881681.2395
MEM 945.707031 1445881681.7665
MEM 945.707031 1445881682.2896
MEM 945.707031 1445881682.8157
MEM 945.707031 1445881683.3404
MEM 945.707031 1445881683.8671
